Time RV eRV 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
56667.611518 9.86887673302511 1.58297058644522 6.40553179955971 0.416096564122601 2.52818616455099 3.7049235876956 4.35999646173574 -5.76174802726689 7.73200303099679 -0.46664247372159 -6.25114188516488 4.21265628968797 8.90782497567866 -3.4358668163675 -5.38680708752934 8.15816968057004 -1.2477086699953
56672.672563 6.86707532894761 1.82764448939017 1.44350827298315 2.7604927744096 23.6347845760028 -9.63468124156236 3.68788953781916 2.30499382124243 2.91614791011707 -26.868181087889 26.7588739901633 -7.98539927768297 -2.55210658018007 1.45099189601475 5.05426549550179 0.379257420166599 -2.05187763429596
56678.681028 9.4163403637254 1.85442322965125 -0.3217060250018 1.34843354236273 -8.24981872845936 -1.53356297187701 7.89975230718957 -6.04026248708622 6.81711590076882 15.7490257075187 -25.985095626984 4.85868724566141 3.16374078079269 5.67633279911733 -7.94274856434583 4.30129389668764 4.26326386293309
56682.650254 9.81416725678179 1.60180189121192 -1.45482610293487 8.33732162097407 -16.102513645882 6.98694825871945 2.98333622715229 1.41436877805609 5.6368270797504 19.850924917222 -30.1442850100049 17.6440100660169 -6.10034963075652 4.44790874134119 0.439205473711811 0.464021002995199 9.28368630666212
56699.577924 2.97814094586623 1.75204181809614 5.79111183216251 5.61815068059439 -15.9268716238059 10.153242630925 -5.14158584756622 4.33446285334169 -1.50376601844009 -25.4217071656631 -18.3673407020331 12.2443829248379 1.32000167161003 -3.44025124913254 1.53165943180773 9.60462893087374 -11.0506390559017
56708.528242 1.02686597938341 1.72246383443126 10.3743633282071 2.94013858829143 0.5007479088447 9.31379774155804 4.92008901137127 -0.84684357994125 -5.30334609317461 76.860679332913 -28.963134946373 9.83060596268675 8.1974684511702 1.80327846792247 -5.44338729567945 9.89972539126504 -13.797306198351
56710.512411 4.53982927288509 1.6500612248339 -0.35386833291889 -4.59935871694215 1.92583643440079 -3.47429147531853 5.26892076207422 -3.45583861633806 -11.6361041953786 35.1513228578548 -9.20204996594493 -5.87071164815996 6.22677287925134 4.23114265389225 -10.8145230956231 11.8776830656115 -19.8297033281719
56711.504759 0.468800657290614 1.58871954563814 8.83826128364436 -3.70470734636067 15.3592254047834 0.568117870231821 4.51581608361985 -5.24032973139155 -4.8988677721992 -22.4942359343163 0.97344538300362 5.41063157810331 5.08938168330039 -1.30024887022953 -5.20012442964317 4.33283573004344 -10.9740057729732
54502.586226 7.59762857390658 1.48273444082954 1.65184250049243 0.34370822328188 6.91917338517577 -9.78124749339058 7.3933599366842 -0.516934851366071 5.09153783474455 11.5585687221984 8.3301279038161 -6.47349908175688 -12.3398787696779 17.2256291458188 0.7880533599514 -11.2321881823644 12.6191244185969
54505.529602 -6.37176512666364 1.51170800647864 -8.88000740716239 -9.38860086855355 -1.6520025569877 -6.03750925178626 -9.72909555641192 -4.81156338636842 -1.696894524723 9.9094211361556 -25.3907514157384 2.95934415800535 -0.63621168463061 -12.2713321002404 -6.1306798491277 8.93391015411742 -5.15398579613462
54595.375248 -21.0330894761828 1.63060608219022 5.7048596770632 -8.5873786300015 -1.5458331083296 2.3690149284786 3.7655974323144 -3.2817785760189 0.747131374497002 1.0319884542138 9.0263516245757 -1.1752363988637 5.355635005313 -4.7132258077189 2.5368455072395 -9.1870745955909 8.5904668797853
54870.498031 8.72363958032511 2.15830740900975 -8.69160985926898 14.126934381587 -24.7363368854291 14.287888441452 -18.6245958202494 12.5120870244625 10.6643415410213 -111.316962185382 24.8048767989679 13.3451278428045 -19.3795785720736 -3.18556167456941 13.5271004926431 -2.88187862141096 14.0346927365821
54880.519818 2.50796224265366 1.72242944550893 -16.4707200162591 3.39070518425386 9.2069023934438 -22.6283726633445 -2.07858315730521 3.73304402703944 5.78559312099114 -2.8080977548579 -2.6994811820252 -19.453720406076 0.29315070533443 -2.79842997901375 6.10895892855337 0.54848415691026 1.94708767995645
54886.467438 1.7139794381085 1.54173853126097 -7.10970195468167 2.6172917068486 -18.8037778978118 -5.58751305743001 -4.76347215891924 7.85221938194207 -2.38348381708107 45.8687782944159 -32.2243834035733 -5.28314025655497 2.24148064931922 -3.07017549102468 5.92975704673462 2.44891241295228 -3.50354398747767
54904.43379 -10.0450521425261 1.74931961890444 -6.5942132524792 4.64198505047388 -4.99628575892908 -5.3473552599319 -5.70248675779075 5.63960377503764 4.06278399770194 31.8992402325292 -5.82244157590172 -7.51689453874991 -0.77807585927563 -6.0059239446241 4.9027243460496 8.06956459667058 -2.83453545546432
54911.493457 11.2105675248563 2.0357977294662 12.0318831506913 5.18268481453777 28.3355973197601 11.3690146458324 -1.24243632430647 7.59498408548438 -1.8482435750907 59.0228758013482 31.1195869197113 5.36318081540578 -7.56241594347792 3.2542852080949 2.49642408918472 9.8591815830183 -7.4652053783396
54927.533775 -7.4566467397152 1.48723696149767 -13.1385104362326 -1.7990074603877 13.3544694791984 -19.3440895424575 -1.71134767014329 -0.200743108091601 7.83325726386555 -24.2332614987836 13.0421827663331 -18.4251701998575 2.37491637150453 -7.38076023773288 3.9264806390098 1.46286805662351 4.0047063361983
54954.398785 3.33358898699876 1.51569367573208 3.49913746564455 -1.74570692764397 -3.13811479875371 -3.29375218360701 7.82819028562068 0.44037129749359 1.12943068846398 -2.45037734304739 -5.16832664603346 1.27670745920836 1.47558634355609 1.69456314875149 4.53280263822731 -9.15631438650992 10.5566292584649
55269.495234 -16.6274541588604 1.41025630736299 -13.4829706739203 -9.5577568085716 -4.05895923232088 -15.6147004004071 0.284555737072401 -6.7966948220154 -7.7796724225817 18.988273624315 -7.55489060758928 -19.6177079036414 14.5456588550065 -14.7362784295044 -4.9938034478599 10.1933097521219 -20.6079549129554
55328.335871 -25.4697180729135 1.59822808025822 0.5211197807524 -8.7802999293472 9.0464274619806 -2.7416808413125 4.3681268316917 -10.6332677487208 -4.9449991069441 11.3376697691216 14.4671090121498 -11.6955624777237 9.3915143730294 0.1752003154071 -16.7657699188631 13.5483722176112 -15.0129290088316
