Time RV eRV C3AP2-1 3AP2-1 3AP3-2 6AP2-1 6AP3-2 6AP4-3 6AP5-4 6AP6-5 9AP2-1 9AP3-2 9AP4-3 9AP5-4 9AP6-5 9AP7-6 9AP8-7 9AP9-8
56844.855204 76.8115098528137 19.9282932993756 4.46204149626601 -45.672934591804 1056.36860375305 -229.175105444158 68.189358287842 -53.641993928954 393.367546829283 1112.70362438726 -91.3849803375699 -169.365059211218 55.269521915409 -98.793755685722 185.850725434306 266.807316413814 942.3865557748 -192.728161239216
56844.857311 12.3701246278196 19.8660725416233 4.46204149626601 137.293774711306 855.208061584037 -300.333360423514 281.806667024549 -61.54325013922 340.221646056993 860.403808964755 -188.166804106833 -198.766512503791 324.439112265944 -114.202189469523 89.105153875065 385.221736035843 637.527915078836 -283.697228518583
56844.859475 65.2944315395007 19.8012542041187 4.46204149626601 32.046026192964 924.591791265266 -241.058285842143 126.059458811795 -10.481277452561 520.31711206951 656.506719631244 12.5494982473279 -294.769904731595 214.148781727907 -38.638016429398 -9.14748864958401 529.892700677545 611.478438208406 -329.353009635554
56844.861489 16.1012734835284 20.0430774377517 4.46204149626601 144.588442403348 836.219940942048 -82.002717117149 159.228487645396 26.574215613559 173.938429109055 1080.07084370321 106.236100871085 -219.86166074931 263.729242793981 1.50038183523401 -68.157991213451 470.820662957119 624.526444345257 -393.150459358172
56844.863596 17.7622471291482 20.4074322379967 4.46204149626601 150.203969459304 773.314606653619 -224.237652939903 277.932971344912 -79.07128041647 187.997156006995 1004.30938351382 39.326573197549 -281.09338516324 348.52088723725 19.5807130281751 -179.589175494837 318.965345376622 675.222577863481 47.944425671024
56844.865726 81.5098276605204 19.4068995082527 4.46204149626601 39.207703962853 749.600337166834 -221.231786457843 159.23531329486 -67.718330459849 247.666819565176 838.937613129639 40.7268579316936 -373.879351886246 266.825338309089 -42.300372307698 -23.551087821871 368.376943736205 508.725463641865 -20.789390174564
56844.867809 26.9346293604071 19.8229034951725 4.46204149626601 100.7167499709 781.427971567825 -238.497231749352 91.142367662095 166.06798618347 176.617521899519 855.471483040495 -211.437737152374 -148.909863127651 114.073735048354 54.813938754873 178.265503150387 288.690554254366 460.102612275535 -10.430372169734
56844.869823 93.4720401174738 21.7180222615762 3.91560380496086 95.054286328895 740.158665859188 -47.048455323371 96.911459288534 25.739795299487 308.693236020734 656.105858703733 197.989753145127 -192.385645479691 37.208563902901 281.389161252122 -193.235857142222 563.188767097924 261.019944932187 -40.696615971763
56844.871976 126.201745832352 20.9304999850178 3.91560380496086 -17.183719097522 891.731736235243 -224.512840530167 45.549005748869 30.589027601175 319.66708172791 881.340790377466 -317.724621746313 -112.568819681815 3.01998656129803 234.414278896827 -133.364935153133 502.997484798595 452.543914840854 123.704210217643
56844.874095 94.4095481343934 21.6874849167664 3.91560380496086 61.211669158599 783.993270109612 -4.882447413184 -20.332097253096 143.247346351965 82.2573551337337 1041.91852625216 77.4668933345835 -174.708500094176 105.630170151957 41.213725476658 1.69486238488099 437.473642331954 408.975119184479 8.34002881064396
56844.876201 77.9639383635006 20.0691218480318 3.91560380496086 15.543634902664 720.016571703932 -186.732428362561 34.826384549817 83.559212641767 193.196581420192 783.904338247696 161.842480642651 -244.95174546788 26.265636624123 105.814026576153 22.1031919233664 425.601940292061 352.977820962155 -170.433908864718
56844.878296 149.686056020054 20.5288596631721 3.91560380496086 -18.6695513974961 823.580042001431 -27.6255759692096 -153.560487642368 250.914977922016 298.93532524324 675.768264483439 215.360054263803 -329.875510054224 -45.536659958929 114.337874001418 178.158871465704 408.680035151545 333.063020668892 31.617388339806
56844.880461 209.321971131738 20.1036660762302 3.91560380496086 165.191387665418 747.286276195686 -64.4596505228277 127.553431344406 105.396885974861 119.330520754294 935.787350674839 105.691508503895 -82.952623666965 110.243450109145 119.235213213499 -17.5712939789408 362.469018561551 489.333291870308 -161.277243129114
56844.882533 151.811344561694 19.6931575084082 3.91560380496086 66.997451955369 794.771429225346 -191.15200522403 33.083589597371 178.749498458152 198.106463154452 846.398964110754 -203.277845477911 -16.276176239722 51.868715646639 190.995918235527 -151.057352649547 412.297711379795 579.204928206124 -235.511775909259
56844.884628 190.190197511028 18.9925083125586 3.91560380496086 17.2505218048331 734.552638362137 -145.130905007464 49.7908093866952 34.9626740333812 52.8768113999479 1070.15787492488 -150.526079237364 -20.3246187774459 -7.6347429107597 56.651712310242 73.6766802833608 260.25165656988 578.829523001112 -237.6205303589
56844.886746 233.061140876145 19.8728107334677 3.91560380496086 73.4384412412201 625.726439712831 -113.08435974342 75.7439811571026 65.5289678277727 40.911083376257 903.858197088409 -472.702443326251 82.9334507702577 107.448577386844 0.993543449257295 60.9688886799091 311.652523319354 310.752925856912 124.232251457913
